A T phi m0
1.566384107391222802e+00 9.955842146438918405e+01 9.531705614860775944e-01 1.499115237026217429e+01
1.528188074582195632e+00 9.961156570233410434e+01 9.357350769351683306e-01 1.506619980564207673e+01
1.605814124762107609e+00 9.952951199762716783e+01 9.474204532917068766e-01 1.499897191785960970e+01
1.461143643984662788e+00 1.002893109214375613e+02 1.093002159033557019e+00 1.502948767340961389e+01
1.525771263373389974e+00 1.011929388565399393e+02 1.177707920333197267e+00 1.504243248333644445e+01
1.485271004563273101e+00 1.003229558259921959e+02 9.465523302159756236e-01 1.505998073415207195e+01
1.577580125939576305e+00 9.993259351804370283e+01 9.427484336249767338e-01 1.506443945371012205e+01
1.581306104079106767e+00 1.008386109305371861e+02 1.115378947114829433e+00 1.501371108546883448e+01
1.509504987480372318e+00 9.953886916723277523e+01 8.910557361041500091e-01 1.510300803284990501e+01
1.616722142949260199e+00 1.008788466437057991e+02 1.020964929103594487e+00 1.496465096025437802e+01
1.477008606835318982e+00 1.005651071264746577e+02 1.008921915382426260e+00 1.500445573209742633e+01
1.542807814924125331e+00 1.015105945926966484e+02 1.171703266756273232e+00 1.501524979843076579e+01
1.689593771213667939e+00 9.968543682230144043e+01 9.160038368600188496e-01 1.502821638993203912e+01
1.613174375631195367e+00 1.002587427319269580e+02 1.012496977913397656e+00 1.498068503196640577e+01
1.431841096034939032e+00 1.004450459712823402e+02 1.026833485188639372e+00 1.504108722783993635e+01
1.512706414474019212e+00 1.001711060750942437e+02 1.014927547586359724e+00 1.499489015128323999e+01
1.524094732617229386e+00 1.002923477404361421e+02 1.040060599589376800e+00 1.511655400790306913e+01
1.609841915006129831e+00 9.999644218569206089e+01 1.017523115564218150e+00 1.504008279364000877e+01
1.589424354635630365e+00 1.000946461710104813e+02 1.066341119365780798e+00 1.504599645445956924e+01
1.498872939516047165e+00 1.000811567475571309e+02 9.760086706045986160e-01 1.505622951117050512e+01
1.533195061728908737e+00 9.963286902331439876e+01 9.694865473859464178e-01 1.496353189616907464e+01
1.518870659824683944e+00 1.000320710961694459e+02 9.842423897424116275e-01 1.510843188950101457e+01
1.545984045895397063e+00 1.000966842349192945e+02 9.301014364701603032e-01 1.506666109821458477e+01
1.547704054158215214e+00 1.008808947233769970e+02 1.076557372379820743e+00 1.503386376685655001e+01
1.451318533638985997e+00 1.007376603578778571e+02 1.063314211049624536e+00 1.504543479498399705e+01
1.624059922599740968e+00 9.936996689086730328e+01 8.692729593206846017e-01 1.504209369451502631e+01
1.602767791236648254e+00 1.002423773196100996e+02 9.971296237147505570e-01 1.508745706780660534e+01
1.560569832118865907e+00 1.004434722036410079e+02 1.042784968695672942e+00 1.506616611384522564e+01
1.577144995807037819e+00 1.006056405877020552e+02 1.035553238434676171e+00 1.502232808148127319e+01
1.524094732617229386e+00 1.002923477404361421e+02 1.040060599589376800e+00 1.511655400790306913e+01
1.670840250216353962e+00 9.975557911781378095e+01 8.995552754767319747e-01 1.510301230056239952e+01
1.632704304925117533e+00 1.002451496615276767e+02 1.006382807836810667e+00 1.504898591541702757e+01
1.441549615213567392e+00 1.003607657556041630e+02 1.112075661298591145e+00 1.505588382314484441e+01
1.460318345389987726e+00 9.997683504201138760e+01 9.433138870087267591e-01 1.505994641500506326e+01
1.538525346467862764e+00 1.015723916885928872e+02 1.143857626311372444e+00 1.496851366740291667e+01
1.638796642069921816e+00 1.012412313311263006e+02 1.139698390718916432e+00 1.506608739561521304e+01
1.557460451657367795e+00 1.013567908438721048e+02 1.120771262582528349e+00 1.507101386783197405e+01
1.642904214345552782e+00 9.945591164276653728e+01 8.514200088831904711e-01 1.494625677383303319e+01
1.689851485284254551e+00 9.965616061899983436e+01 9.737166697722816622e-01 1.500283463252536542e+01
1.529241743903791306e+00 1.010179174915155045e+02 1.089703264144163297e+00 1.501410667594399051e+01
1.568887654774654417e+00 1.005184836269903741e+02 1.066855486479761472e+00 1.502077872602780317e+01
1.557327698180420272e+00 1.001397188497949031e+02 9.721848587244995565e-01 1.501096512579330522e+01
1.692885533702512824e+00 1.005377928954267759e+02 1.088637841710011545e+00 1.500200961126501653e+01
1.517948497997671176e+00 1.002904274578950208e+02 1.011084974311419193e+00 1.500875098614860370e+01
1.670096504503833401e+00 9.970228097883894236e+01 9.839545452580480411e-01 1.504784462673183043e+01
1.557887413477670790e+00 9.800780963529935264e+01 7.680764436634974768e-01 1.516086858321644115e+01
1.489234678387884703e+00 1.000624346559453386e+02 1.017735093119503942e+00 1.502575897620986112e+01
1.579085335741255758e+00 9.921927310307398784e+01 8.561370472395393172e-01 1.508286861832642600e+01
1.556596086299331549e+00 1.007445886106948052e+02 1.074148392124770979e+00 1.503255572790242311e+01
1.518194037616253489e+00 1.015627789579372546e+02 1.256410497332858700e+00 1.508459120746431559e+01
1.614595182097128934e+00 9.905365613768884714e+01 8.349219200755045867e-01 1.503775064766306357e+01
1.595379801505718342e+00 9.974778797960323118e+01 9.091019475769279712e-01 1.497273638638003668e+01
1.564670084359097491e+00 9.969293765322412071e+01 9.831741319605418195e-01 1.506953042775976748e+01
1.494829726906133471e+00 1.006083396338846825e+02 1.023157074977213643e+00 1.497347051286508268e+01
1.539739626508046744e+00 1.002962095924263508e+02 1.021220158329184891e+00 1.511369122720722658e+01
1.618297301115486864e+00 1.009947569914344001e+02 1.108481044668542026e+00 1.513172212299210528e+01
1.582817139446025756e+00 1.009375583185513392e+02 1.095601487042637379e+00 1.502172523889385225e+01
1.664319815316621209e+00 1.002840099764771224e+02 1.009398042621836078e+00 1.501473282112631225e+01
1.649334251009569652e+00 9.981434798973427291e+01 1.008178567121122748e+00 1.509899059037845959e+01
1.508773132797402994e+00 1.014717569312362997e+02 1.159036046626990890e+00 1.496403274406456951e+01
1.613836725865369637e+00 9.915476795370916818e+01 8.994235739841263122e-01 1.507418286394194595e+01
1.470030062266948434e+00 1.000009739551572494e+02 1.006298751422778581e+00 1.502890140018219256e+01
1.594570665980031610e+00 1.003452940763785080e+02 1.027210922392018722e+00 1.507153552585870671e+01
1.536895180227512370e+00 9.963055037201772279e+01 1.025234091527840841e+00 1.500450336586210298e+01
1.627053825477110305e+00 9.976943000954442198e+01 9.760697709895700402e-01 1.499131979596573672e+01
1.580752184957538331e+00 9.950362430904087319e+01 9.829214567524784396e-01 1.512002402050639205e+01
1.480475132516199110e+00 9.835805487442398487e+01 7.717736737745349851e-01 1.503696833674130495e+01
1.519860024374864338e+00 1.013311667586933851e+02 1.079431093567625011e+00 1.507312778024283517e+01
1.538221356518262084e+00 1.006330104261671892e+02 1.106128328103417990e+00 1.500908726816595973e+01
1.570853604357650202e+00 1.018773553201905173e+02 1.248378796987086314e+00 1.502290485163123357e+01
1.594215264154887901e+00 9.949310029063595096e+01 9.002284919667282725e-01 1.508409347218358931e+01
1.444673435169581577e+00 9.995706101772803720e+01 1.005395996830470651e+00 1.504353804882180334e+01
1.611559059577455155e+00 9.980666025026233967e+01 9.559436549389819238e-01 1.511902099127024535e+01
1.494298699931854379e+00 9.937958011813996961e+01 9.133911383211738011e-01 1.505252880953425532e+01
1.603214710885401573e+00 9.884275005204804643e+01 8.180750258977517175e-01 1.504115514922759722e+01
1.509875207092852945e+00 1.015134694870378382e+02 1.107272978335013480e+00 1.502745655749659903e+01
1.689140875417943111e+00 1.011904006461165437e+02 1.281661888107033853e+00 1.502237359825062590e+01
1.482745203319602467e+00 1.017181211903083522e+02 1.179813945606503323e+00 1.500211283821117547e+01
1.542807814924125331e+00 1.015105945926966484e+02 1.171703266756273232e+00 1.501524979843076579e+01
1.500849901829085731e+00 1.005944348791150986e+02 1.053350036793537559e+00 1.506876153249139350e+01
1.533715053789160843e+00 9.958378285380369732e+01 8.934055895780362855e-01 1.502680033167744078e+01
1.589469227832566611e+00 1.022811564601806253e+02 1.319081291719202742e+00 1.502383134505829787e+01
1.645316200310334764e+00 9.990309522063020609e+01 9.400455569285112167e-01 1.511198660719476727e+01
1.494186200817305465e+00 1.011614765201161532e+02 1.124974159117769767e+00 1.502889641573399970e+01
1.506785333812465488e+00 1.013996513074496590e+02 1.183719483569558140e+00 1.507547368186564718e+01
1.494298699931854379e+00 9.937958011813996961e+01 9.133911383211738011e-01 1.505252880953425532e+01
1.504610885215400096e+00 1.010257444032230723e+02 1.089302193547496245e+00 1.517930553122325676e+01
1.565778804145628200e+00 1.002968241419082744e+02 9.731732069904787119e-01 1.488748302876460272e+01
1.570776576787712209e+00 1.002650579601936727e+02 9.741269461352792813e-01 1.502892788748162367e+01
1.617311982166919071e+00 9.935973281699948245e+01 8.443157074396111517e-01 1.499605115477961448e+01
1.495117425713888837e+00 1.013160370576356684e+02 1.194897631522447545e+00 1.493288090662397138e+01
1.585736814080076940e+00 1.009391448404120410e+02 1.128325529732197463e+00 1.505427173923054696e+01
1.500849901829085731e+00 1.005944348791150986e+02 1.053350036793537559e+00 1.506876153249139350e+01
1.600518204086094132e+00 1.006520374497766710e+02 1.101506363099543861e+00 1.510916478398145912e+01
1.550495285786848143e+00 9.950289043824886903e+01 9.434182636844121728e-01 1.508755092086430594e+01
1.589087892100571775e+00 1.003609284973845206e+02 1.081212771350010149e+00 1.514940194532224815e+01
1.516259848891081896e+00 1.004832610148871055e+02 1.031590582844648551e+00 1.504614550860370414e+01
1.532004051186214300e+00 1.001279234352394951e+02 1.050891763746206298e+00 1.496288466647444793e+01
1.513813510082678171e+00 1.006871654343743927e+02 1.059901840693497466e+00 1.497538740236366195e+01
1.412385116176071653e+00 1.004448379987481559e+02 9.791375657472746186e-01 1.508813871187383171e+01
1.609935755675691027e+00 9.867652024525781940e+01 8.203575245092437074e-01 1.500866386813657094e+01
1.598621015620132368e+00 1.006186357946214969e+02 1.003518618312887023e+00 1.501290836891845260e+01
1.636398351982649491e+00 1.002889666690610966e+02 1.072112172583270739e+00 1.503717967707333436e+01
1.514546035176537186e+00 1.001634100777325216e+02 1.016196626768340439e+00 1.506956350180374216e+01
1.546025397698249204e+00 1.018299069791684417e+02 1.303157552273610076e+00 1.507556868816719842e+01
1.784261011044973699e+00 1.010700360486277702e+02 1.068127654846330099e+00 1.508324540569901728e+01
1.510182519117347244e+00 1.011492879120361579e+02 1.081515874146795841e+00 1.501302895277278360e+01
1.584694615738098333e+00 1.002282070014143329e+02 1.007908501854293259e+00 1.494857662175706103e+01
1.723560595614572311e+00 9.908920988048747347e+01 8.618829304952033699e-01 1.497670562319136423e+01
1.674170103306282797e+00 1.005181481811696358e+02 1.097782802213786102e+00 1.504814603632877024e+01
1.476175757877471240e+00 1.000533959878227108e+02 9.848187252360059984e-01 1.508713178353538886e+01
1.412876751251683105e+00 1.001987863571989124e+02 9.797438094023739330e-01 1.508603851160291320e+01
1.634628916419844424e+00 9.990695268947368390e+01 9.690524047770544547e-01 1.500209418579554921e+01
1.541344226711677479e+00 9.978590943069886521e+01 9.981196558292045884e-01 1.509105163402239214e+01
1.494123591452505728e+00 1.009785142723738289e+02 1.116634537278431205e+00 1.503674194549699905e+01
1.590038753520930825e+00 1.000516111565237196e+02 9.859957559643151015e-01 1.508526011461534111e+01
1.615082130752336420e+00 1.003034870663765474e+02 1.060074841678151136e+00 1.506232991365503437e+01
1.675353694281569883e+00 1.000701185307466687e+02 9.940985923016978365e-01 1.499955694266054707e+01
1.564290053662894975e+00 1.012099572786164998e+02 1.063646764628894070e+00 1.506724316536057984e+01
1.454042532519078224e+00 1.017498661324988376e+02 1.182532167650390154e+00 1.494842080587820554e+01
1.513581430877789291e+00 1.008480726003839294e+02 1.025718458817330037e+00 1.507666324964397120e+01
1.652012078863479783e+00 9.982862733332781602e+01 9.933490632140350440e-01 1.501872644307057314e+01
1.520174003448452327e+00 9.960016269302720104e+01 9.625117929593528521e-01 1.504705865100256190e+01
1.613736116252654451e+00 1.002733882378697956e+02 1.003899867918553346e+00 1.503064879857521419e+01
1.549986208886052985e+00 1.002568825686035154e+02 1.007743888833124934e+00 1.503932373274293610e+01
1.474260786022386860e+00 1.006804638251667399e+02 1.075381619105391984e+00 1.503024774376417483e+01
1.449705584115755119e+00 1.014796403005509688e+02 1.095268781690989623e+00 1.503375369025537012e+01
1.608352839405054802e+00 1.007101015668734476e+02 1.051873549044398670e+00 1.509794428699516899e+01
1.564239466670620970e+00 9.980675992542867903e+01 1.007775376582757065e+00 1.508886377641237786e+01
1.569631930182374902e+00 1.000455263459564890e+02 1.056721729691791456e+00 1.495891593136132158e+01
1.595249012681390077e+00 1.007832261908523037e+02 1.095247860602410528e+00 1.498726695011343324e+01
1.521610506069643876e+00 1.000192354338994960e+02 9.824429240313797829e-01 1.511092676088127540e+01
1.544563147886879761e+00 1.002521720827079292e+02 1.026818433894526983e+00 1.510971478381799038e+01
1.578972615889973063e+00 1.003238536297031516e+02 1.015068140499430172e+00 1.506008749896647814e+01
1.615035935373438480e+00 9.994208957581467700e+01 9.632624270697459634e-01 1.516955615649487754e+01
1.666852721628874434e+00 1.006440124445223461e+02 1.146339660445501174e+00 1.504810759134603160e+01
1.517326608341896588e+00 9.928285458214593007e+01 9.052428775656193860e-01 1.506140129190557886e+01
1.700845943982784991e+00 1.021092662515570879e+02 1.222538579653229984e+00 1.506129496614648389e+01
1.600659635214915610e+00 1.000671274091700269e+02 9.237187199636840429e-01 1.504662289844159417e+01
1.621032339548962309e+00 1.012347827123847281e+02 1.192400908033119711e+00 1.504028015359589077e+01
1.629458312291719002e+00 1.009613140211130968e+02 1.144935510245880916e+00 1.501495852338653059e+01
1.495480289741870861e+00 9.921234591486098964e+01 9.439827432026927090e-01 1.519610766882621178e+01
1.611509587957980383e+00 1.005794744856657559e+02 1.137414262423039002e+00 1.506178135867379453e+01
1.543301034162008367e+00 1.008531745326573912e+02 1.005992896167724471e+00 1.505118781508186920e+01
1.534337842722261369e+00 1.002721565722389556e+02 9.964216767753398818e-01 1.507623884013498561e+01
1.516109317306288728e+00 9.948000208628434393e+01 9.043120024720271433e-01 1.509599735666094134e+01
1.600252143628559942e+00 1.013081729328482936e+02 1.160584087967701850e+00 1.503366666469314339e+01
1.581101877461689842e+00 1.015373114739723519e+02 1.146870475594788052e+00 1.495219446647350026e+01
1.430439137174619235e+00 1.006169350500745452e+02 1.104288105775635076e+00 1.503778687704354766e+01
1.629458312291719002e+00 1.009613140211130968e+02 1.144935510245880916e+00 1.501495852338653059e+01
1.632563593288624659e+00 1.008231046361815402e+02 1.043187264931449088e+00 1.498579121029922767e+01
1.419710836959195976e+00 1.020835310396352753e+02 1.196713993567753542e+00 1.499474665399527140e+01
1.594132468399078961e+00 1.000240901243091969e+02 9.638966932091838080e-01 1.504858926611463232e+01
1.490141509243078088e+00 1.013288731856317497e+02 1.147327588671684495e+00 1.507002378998017811e+01
1.530564795680715573e+00 9.995904691731078628e+01 1.045907873978741964e+00 1.501065342820740511e+01
1.550495285786848143e+00 9.950289043824886903e+01 9.434182636844121728e-01 1.508755092086430594e+01
1.627091979193879379e+00 9.981138122519989508e+01 8.860194712859958965e-01 1.504575783689612400e+01
1.639313244699534877e+00 9.969770461279298956e+01 8.983118941673970959e-01 1.493246706858939632e+01
1.646281386939886016e+00 9.967795653133994449e+01 9.423336841224805305e-01 1.511131008991718616e+01
